TweetID;Label;tweet
130063020801007616;2b;RT Niubi Baidu Has A Killer Quarter Its Good To Be A Monopoly  bidu goog gtgt as such shouldnt US block it
130068297193500672;2b;ERROR
130073436713254912;2a;ERROR
130076696031404032;2a;ERROR
130084934055501824;2a;ERROR
130093251855257602;4;ERROR
130095710250082304;4;RT FibLine BIDU Gapped up nicely right on the Fib Time Zone Price direction from Doji on Monday will be key
130097387791323137;4;ERROR
130098467891720192;4;ERROR
130101687380746240;4;ERROR
130110483738009600;2a;ERROR
130112197157330944;0;RT BloombergNow Stocks Fall as Scrutiny On Europe Deal Increases BIDU FCX WHR
130119082296086528;2a;ERROR
130124206703779840;4;Tactical Trading Why Buy Baidu BIDU
130132401656565761;2a;ERROR
130136326807883776;2b;ERROR
130144631785668608;4;ERROR
130149623993077760;4;ERROR
130149767874486273;0;ERROR
130169755289124864;2a;ERROR
130187477284700161;2a;ERROR
130265609446502401;2a;ERROR
130265611245862912;4;ERROR
130273980283240448;2a;ERROR
130282307222388738;2b;ERROR
130291572473470977;2b;ERROR
130300496228532225;2a;ERROR
130309149299965952;2b;ERROR
130317466571247619;2a;ERROR
130326035832123393;2a;ERROR
130353224074002432;4;Yandex delivers on its promise  Russian search engine is cheaper than BIDU and growing faster YNDX GOOG
130361698677821441;4;ERROR
130363218970419200;2b;BIDU Support 13450ishResistance 14900 
130370329662070784;2a;ERROR
130378748594896896;2a;ERROR
130387132379430913;2a;ERROR
130389146240946177;2a;Limited to 2000 FREE Downloads  Real Time Alerts right on your desktop  AAPL AMZN BIDU CRM GMCR FSLR CF MOS
130394297647370240;2b;ERROR
130395608954568704;2a;ERROR
130404782321045505;4;ERROR
130413576891531265;2a;ERROR
130422296354631680;2a;ERROR
130430926080581632;2b;ERROR
130442586786775040;4;Halloween Watchlist   Longs BRCM CLF AMGN BIDU UA WNR MSFT 
130465774723792896;2a;ERROR
130483105587920896;2a;ERROR
130491752862859264;2a;ERROR
130508963404976128;2a;ERROR
130511395606380545;2b;ERROR
130535599991046144;2a;ERROR
130553051638546432;2a;ERROR
130562119941898242;2b;ERROR
130588232227360768;4;ERROR
130622677072363520;4;ERROR
130640935586500608;2a;ERROR
130649592273444864;4;ERROR
130650324447932416;4;ERROR
130653219213946880;4;AAPL love u Bought some more of you last Friday You are spectacular saving me from myself buying BIDU and BAC
130658375288631296;4;ERROR
130676269863022593;0;ERROR
130688783061483520;4;ERROR
130688993581989888;4;BIDU SINA SOHU YOKU ASIA CISG JKS Asian Stocks 31OCT2011 
130693360045400065;4;ERROR
130701963175280640;2a;ERROR
130708337212928000;2a;ERROR
130710503784845312;2a;ERROR
130721642799300611;4;ERROR
130728649937780736;2a;ERROR
130737721927942144;0;ERROR
130763929042419712;2a;ERROR
130773133115392000;2a;ERROR
130773402205163520;4;daily gainers ticker on  lists DECK AMZN CRM BIDU I was in all of those before they reset our darn portfolios ARG CnbcMDPC
130786249484144640;2a;ERROR
130790981992857601;2a;ERROR
130799517611200512;2a;ERROR
130808382138486784;4;ERROR
130817223894908929;2a;ERROR
130821022642487296;4;I ll be trading these levels tom APA 105 EOG 94 AMZN 215 DECK 216 BIDU 143 SNDK 5345 VXX 37 EUO 172
130835623304114177;2a;Updated Watchlist for 1031  bitlyryFQ8w ACOM AKS HP BTU LVS ESRX AKAM BIDU CSTR COG AMP FFIV MHS LNG MF TRV
130835773195943937;2a;ERROR
130844639879106560;4;ERROR
130856172193460225;2a;ERROR
130906092325715968;2b;ERROR
130950335702376448;2a;RT SeekingAlpha I Warned You Before Earnings Now What Should You Do AAPL BIDU CREE AMZN ISRG NFLX
130953111312412672;2a;ERROR
130978688304021504;4;ERROR
130985468073488386;2b;ERROR
130986195797803010;4;Eyes on stocks market GLD SLV IWM V BIDU AMZN FAS SPY 
130996340208582657;2a;Watchlist before the bell  ACOM AKS HP BTU LVS ESRX AKAM BIDU CSTR COG AMP FFIV MHS LNG MF TRV
130999936555823104;4;Focus List TNA ERX  AGQ BWLD CMG BIDU GOOG LNKD MELI SINA Register and receive free the list every night
131001052802715649;2b;RT Closed remaining 14 position  950 315 Rsblades Long BIDU Nov 145 Puts  635
131002710555230208;4;adding a few BIDU nov weekly 145s
131003847719137280;4;BIDU Soaring over 14 on very heavy volume from our buy point soon BIDU could be back near recent highs 
131008598393372673;2a;Dlerch Sorry no focus there since closing BIDU position at the open  have not had chance to check SOHU earnings
131016534213656576;4;BIDU earning was goodChinese stocks bidding
131021912045400066;2a;ERROR
131024408834883584;0;ChartMoMo Too much Monsodium Glutamate  in Chinese stocks RT BIDU having an earnings hangover
131031131343695872;2a;ERROR
131032803734323202;2a;ERROR
131034664289837056;4;ERROR
131046210407641088;2a;ERROR
131048735072456704;4;ERROR
131049165508722688;2a;ERROR
131054949852385280;2a;ERROR
131059028666224640;2a;ERROR
131066419772260352;0;ERROR
131075183833387008;2a;ERROR
131084529061462016;2a;ERROR
131093501629833216;0;ERROR
131093781264084992;4;Shorts for lulu and crm now working   Keeping them open  bidu almost there now  apkt starting to work as well
131098537038594050;4;bought more BIDU seconds before the close
131098590050402304;4;ERROR
131098745566806016;0;Holding stmp lvs bidu AND lng shorts overnight
131102421542907904;2a;ERROR
131102429109432320;0;ERROR
131102995512438784;2a;ERROR
131107977213128704;0;ERROR
131111430714961920;2a;ERROR
131120559093329920;2a;ERROR
131129290526953472;2b;ERROR
131138114004594689;2a;ERROR
131140922888028161;0;Whats your game plan for AAPL BIDU DSX GOOG  SPY Get started here 
131141234940055552;2a;ERROR
131149005936787456;0;RT Tradersplaybook Whats your game plan for AAPL BIDU DSX GOOG  SPY Get started here 
131155641032130561;2a;ERROR
131164560513171457;2b;ERROR
131171404975575040;2b;ERROR
131171651550330883;0;ERROR
131173188947288064;2a;ERROR
131175917203636224;0;ERROR
131175920823308288;4;ERROR
131176671943471104;4;Heres what wearewatching for tomorrow AAPL BIDU DSX GOOG SPY 
131182271226060800;2a;ERROR
131184805776859136;4;RT Tradersplaybook Heres what wearewatching for tomorrow AAPL BIDU DSX GOOG SPY 
131189635769581568;4;ERROR
131190961542926336;4;ERROR
131195838012727298;2a;ShadowTraderPro Swing Trader 110111 ESF DOW BIDU RBN  
131196110164336640;2b;Short bidu into 130135 then going long
131202622932795392;4;ERROR
131209266626437120;2a;ERROR
131218466303778816;2a;ERROR
131227800135933952;2a;ERROR
131230447261851649;4;ERROR
131236854648414208;2a;ERROR
131245793653956608;2a;ERROR
131303465489149952;2a;ERROR
131343059685359616;2b;Halloween pullback continues looking for few more  before entering again F WLT FCX SCCO CMI T GOOG BIDU CLF 
131348266704052225;0;This is our plan for AAPL BIDU DSX GOOG  SPY today 
131350005960294400;2a;ERROR
131350509138350081;4;ERROR
131352822141829121;2a;RT Tradersplaybook This is our plan for AAPL BIDU DSX GOOG  SPY today 
131352827015598080;2b;ERROR
131358162539397123;2b;Premarket Up THC 317 CVLT 240 Down BIDU 419 CAT 418 HPA 304 
131359144912498688;4;ERROR
131362895522041857;2b;FADE the GAPS  VRUS RMBS    FILL the GAPS  BAC C BP CF AAPL BIDU DECK EXEL SLV YHOO
131364013778010114;4;YOKU threw 20 BIDU nice bounce off lows
131365667818582016;4;lng looks like a better short here than at 12  Feel safe adding In full position now  Covering bidu  can not believe it came in already
131367934319796224;4;watching  bidu nov 150 call  18
131369865293467648;4;ERROR
131371946142208001;0;AAPL BIDU DSX GOOG SPY Our thoughts 
131372613606969344;2a;RT Tradersplaybook AAPL BIDU DSX GOOG SPY Our thoughts 
131374068522950656;2a;ERROR
131379003020935168;2a;ERROR
131382181300944896;2b;So far BIDU calls pulled today still waiting on AAPL
131382214721150976;2b;ERROR
131386551803461633;0;ERROR
131387840398491648;2a;ERROR
131390060779159552;4;7 Speculative Growth Stocks That Could Be Ready To Take Off EK LVLT S LNKD YHOO YNDX BIDU
131396742435438594;2a;ERROR
131397776515936256;2a;ERROR
131398366310572032;0;ERROR
131400284818767872;4;ERROR
131402656030785536;2a;ERROR
131403476554088448;2a;ERROR
131403702190866432;4;ERROR
131406337019097089;2a;ERROR
131407467002335233;2a;ERROR
131414035940900864;4;ERROR
131414577098407936;0;ERROR
131417191299026944;4;The stream has spoken People are stalking XOM STMP IRBT LVS TWI BIDU GLD among others Thx for all the replies 
131420295063027712;4;ERROR
131430775181672449;2a;ERROR
131431804157689856;2b;ERROR
131432282115407874;2a;ERROR
131432500999368704;0;ERROR
131433509016440832;4;ERROR
131449861190062080;0;ERROR
131453240293330944;4;Took 097 credit on a put spread NOV 120125 on BIDU
131458897314713600;2a;ERROR
131459076092735490;4;ERROR
131459389214302209;2b;ERROR
131467680829026304;2a;ERROR
131476678332526593;4;ERROR
131478202957840385;4;RT TraderFlorida BIDU Great earnings sending this China stock back above its 50 day and buy area Should see higher prices LOL
131479345796612096;0;TraderFlorida Remember last time you were buying BIDU in the 140s  it dropped to 100  Now you own it again 14489right
131484121909309440;0;ERROR
131493639682662400;4;ERROR
131502289587417089;4;ERROR
131519382328320000;4;ERROR
131521951557623808;2b;BIDU One confused stock  I would steer clear until it develops a consistent personality
131522284509868032;2a;RT Tradersplaybook Whats your game plan for AAPL BIDU  SPY Get started here 
131523496441417729;0;ERROR
131527683166310400;4;ERROR
131536515636535296;4;ERROR
131539613578833921;2a;RT Tradersplaybook Heres what wearewatching for tomorrow AAPL BIDU SPY 
131545274781933568;2a;ERROR
131552403756552193;0;ERROR
131553630447874048;4;ERROR
131553884287148032;2a;ERROR
131567743525851136;4;ERROR
131569134667431936;2a;ERROR
131579566207680512;2b;ERROR
131590132787707904;0;ERROR
131621810327400448;2a;ERROR
131622493193633792;4;Possible support buys EEM PBR BIDU YHOO RENN DANG
131638319661580288;2a;ERROR
131655132441083904;2a;ERROR
131690012268953601;2a;ERROR
131705283226513408;4;ERROR
131707288896536576;2a;ERROR
131708203028320257;2a;ERROR
131710663365115904;4;This is our plan for AAPL BIDU  SPY today 
131712172240809984;2a;Stocks 2 watch SIFY BIDU JVA REDF JDSU RXPC LNG COH PNRA etc
131714685606170624;4;5 Chinese Stocks Investors Are Trading Like Crazy BIDU STP JASO YGE LDK
131715713114177539;2a;ERROR
131716701162192896;4;ERROR
131717891115581442;4;China internet green YOKU 577 RENN 471 SOHU 395 SINA 362 DANG 331 BIDU 221 calls on watch at open
131718986529382400;4;RT Tradersplaybook This is our plan for AAPL BIDU  SPY today 
131722922220986368;2b;RT Stockguy22 Some premarket movers  up AA MGM RIG NOK BIDU MELA MGIC SIRI BAC C GS USO GE FCX  down OPEN HGSI NL 
131724414139113473;2a;ERROR
131725160884600832;4; lots of leaders gapping the other way today up MA LVS BIDU AAPL PCLN ISRG GOOG ERX CMG APA and others
131725607443763200;2a;ERROR
131728192045195264;0;Short BIDU 14095 Hoping these lower highs start to mean something and we fade from here Stop over HOD
131729064112304130;4;shorted bidu 14123 stop above the high
131729497899798528;0;Tempted to get out BIDU flat hereprobably should
131729567374245888;2b;Out flat BIDU
131733918830432256;2a;ERROR
131734315561271297;4;AAPL BIDU SPY Our thoughts 
131735367845023744;2a;ERROR
131737037639401473;4;RT Tradersplaybook AAPL BIDU SPY Our thoughts 
131738235998175233;0;LuluStockPixX tnx for bidu call made 150 on short side 300 profit tnx again
131742272478904320;4;Was able to pull BIDU at the open now sitting on AMZN
131744346541264896;4;ERROR
131744587252375552;2a;ERROR
131747419527458816;4;A Daily Options Trading Strategy For HighFlying Stocks CF AAPL GOOG BIDU WYNN NFLX SINA CMG ISRG
131748885138907137;2a;How I plan on trading Fed decision today Pop Sell upside AAPL Weekly Calls Drop Sell AMZN  BIDU Weekly Puts 
131750650668269570;2b;DARKBLUETRADER  Waiting for 14150 for all out on BIDU  It should get there today  AAAAAARRRRRRRRR
131751841879957504;2a;ERROR
131752229660139521;4;BIDU is pulling through very well I am still holding on Still bullish Awaiting the  but probably little action afterwards
131753466426179584;4;ERROR
131754331904028672;4;ERROR
131754964107264001;4;China Picks From The Worlds Largest Money Managers BIDU SINA YOKU RENN FMCN SOHU DANG CYOU HRBN
131755467516018689;0;RT Tolete10 LuluStockPixX tnx for bidu call made 150 on short side 300 profit tnx again  Glad someone made money on that trade lol
131757046205906944;4;ERROR
131758293633867776;4;ERROR
131759157425614849;2a;ERROR
131763424802775041;4;ERROR
131763886297841664;4;BIDU bounce off the 200 ma yesterday was pristine
131764515665739776;4;BIDU up nicely 6 45
131765817980362752;2a;ERROR
131835469058162688;2a;QEP Resources And Ensco Cheap Are Priced Fairly Well AAPL BIDU ESV HP KO PGH QEP
131840531335626752;4;Top 7 Stocks In Louis Navelliers Portfolio CMG AZO BIDU IBM FDO CRM CTSH
131898292127809536;4;Markets Rally on Good Economic Data and Earnings Good foreshadow for Friday WLT GOOG EOG MA QCOM BIDU CLF FCX 
131964814221246465;2a;"WHY THESE STOCKS MOVING AAPL AMZN GOOG EBAY BIDU NFLX FSLR MCP DNDN QCOM RIMM YHOO SINA NTES DMND CECO
"
132024239183233024;4;6 New Jim Cramer Calls Examined WFM KR MU AMD BIDU ADP
132088773268873216;4;Watchlist today GLD SLV V SPY IWM BIDU USO ICE  
132091100096765953;4;BIDU 14450 trades up
132091275909398528;2a;BIDU SINA chatter
132092315228569600;4;ERROR
132094959749828608;2a;ERROR
132096207806939136;2b;BIDU immensely shortable on that pop if you were fast enough
132100153275457536;2a;Any ideas why the zoom up in BIDU earlier
132100882010615809;2a;ERROR
132103845345112065;4;ERROR
132108660901027841;2b;Sina Corps Upcoming Third Quarter Earnings Release SINA SOHU BIDU GOOG YHOO  
132112506155040768;2a;ERROR
132118112341467136;2a;ERROR
132118813838815233;2a;ERROR
132119626082557952;0;right off the bat aapl bidu amzn pcln deck lulu ua rl fosl bwld pnra wfm all down
132126991863386112;4;ERROR
132127126458597376;0;ERROR
132128436159381504;2b;ERROR
132129444256161794;2b;ERROR
132135601049837569;2a;ERROR
132135919309426688;2a;RT Sssc BIDU limp as a wet noodle
132136137744592896;2b;ERROR
132141269655896064;0;ERROR
132142254801420289;2a;Martin bought 0 shares of BIDU at 14175 in  
132144253173370880;2a;ERROR
132144481439981568;4;ERROR
132147885339983872;2a;ERROR
132161279967232000;0;ERROR
132169809000534016;4;ERROR
132178498667286529;4;ERROR
132178557014245376;2a;ERROR
132179011135733760;4;Weibo wars heat up for Chinas big Web players BIDU SOHU SINA all racing to grab  Emergingmoney
132183348712968192;2b;continuing to love BIDU and seriously if youarean options player some COH options are extremely overpriced some slightly underpriced
132195439222063105;2a;ERROR
132200387951345664;2b;ERROR
132202910569349121;4;10 Profitable Growing Stocks That Keep Topping The Market ITMN LLTC VRSN COH STRA BIDU IMAX BPI
132204028431048704;2a;ERROR
132205586560450560;4;ERROR
132212966585155584;4;Weibo wars heat up for Chinas big Web players BIDU SOHU SINA all racing to grab microblog biz 
132213140510355457;2a;ERROR
132214025005174785;4;ERROR
132220997007970304;2a;ERROR
132229589354291201;2a;ERROR
132239034973044736;4;ERROR
132249562390872064;4;Added 17 more BIDU to core holdings in AH  14307 Basis now 11629 PF PO  188 Would love to add much more  134 but doubt will see
132254488839983104;2a;ERROR
132262832459882497;2a;ERROR
132265324862115840;4;ERROR
132293495720378368;2a;10K Strategy seats are limited and you can book your seat here stocks like BIDU AAPl GOOG LULU GS SPY and so
132296033370767361;2a;ERROR
132321837890805760;0;ERROR
132330383571296256;2a;ERROR
132338774985293824;4;ERROR
132342410129846272;2a;ERROR
132382874367303680;4;Rumor Baidu Reaches Agreement with Authors  iChinaStock BIDU
132389554845007873;2a;ERROR
132397060384239616;4;RT IChinaStock Baidu Invests RMB 100 Million in Baijob Aims to Build A Top 3 Jobs Site  iChinaStock BIDU JOBS
132406069828915200;2a;ERROR
132407562086793216;4;ERROR
132416937090224128;4;RT IChinaStock Baidu Tests Microblog Search But No Support for Sina Weibo  iChinaStock BIDU SINA
132424024113422336;2b;ERROR
132430801714417664;2a;ERROR
132433786884472832;4;RT Timseymour Yandex delivers on its promise  Russian search engine is cheaper than BIDU and growing faster Y 
132438860796936192;2a;ERROR
132444497341722624;0;Why These 5 Chinese Stocks Should Scare You DANG YOKU SINA TUDO BIDU
132446869287743489;2a;ERROR
132447015660564481;4;ERROR
132448439505125376;2a;ERROR
132454564329816065;4;7 China Stocks That Are Poised To Double BIDU YGE TSL SCCO CHL SINA DANG
132455250761224192;4;ERROR
132456801290567681;4;ERROR
132457593682673664;0;BIDU weak headed for 140 test
132460722977378305;4;140 was the baselaunchpad for BIDU yesterday playing out again today
132463476168863744;2a;ERROR
132466604628910080;2b;"Out of LNKD Put Spread flat LNKD for profit
Longs WFM QCOM
Shorts FXI EEM BIDU"
132466772841480192;0;BIDU Bear flag broke down
132467565774643200;2a;bidu WSJ China Internet Co Execs Called In For Unusual Training Session  Sour
132468217967951872;4;Aggressive buyers under 140 for BIDUcongrats to my brother who just nailed the HOD on weekly puts for 100 gainer
132469263570186241;4;Got out of all my short positions in EEM FXI BIDU
132469499889848320;0;ERROR
132471471749611520;4;Good  RT Ipotweet Groupon opens at 28  Where will it is first day pop rank GRPN LNKD BIDU YOKU QIHU CMG
132480776108376064;4;ERROR
132480985848754177;2a;ERROR
132482442010435584;0;Pulled NFLX AMZN puts stopped out of BIDU puts cause I do not want to sit here all day on a Friday   still green for the day
132482530027900928;2b;ERROR
132483660623515648;2a;ERROR
132484140472877056;0;BIDU BIDU Baidu Inc is going deeper in the red down over 2 1142011 full article 
132489433894232064;4;ERROR
132506890918838273;2a;ERROR
132516580021112833;4;ERROR
132527226146136064;2b;so much skepticism on tech IPOs these days  following the trend I am hands off IPOs Going BIDU through the weekend and may buy more
132528631015673856;2a;RT Sssc liking the rising 10 day sma and price holding top side break from desc tl  BIDU 
132532547744829440;4;ERROR
132537055141048320;4;ERROR
132558234404925440;2a;ERROR
132575186632450048;2a;ERROR
132582312876589056;4;ERROR
132599773638303744;2a;ERROR
132607863406333952;4;Daniel bought 16424 shares of BIDU at 14317 in  
132616261514440704;2a;ERROR
132624464675475457;2a;ERROR
132641146353618944;2a;ERROR
132649503172988929;2a;ERROR
132658497958584320;4;ERROR
132660730154598400;2a;ERROR
132684190289371136;2a;ERROR
132711502569418753;0;BIDU BIDU  Back to the 200d SMA as support again 
132767740489515008;2a;ERROR
132841241237917697;2a;ERROR
132859480730902529;4;ERROR
132867592292544512;2b;ERROR
132876068691521538;2a;ERROR
132884885877698560;2a;ERROR
132902059551895552;2a;ERROR
132910410050445313;4;ERROR
132914115613163520;4;Baidu Rolls Out a New Service to Boost Sohu Netease and Other Hot Sites BIDU GOOG SINA SOHU NTES  
132918746007351296;2a;ERROR
132927398915215360;2a;ERROR
132931404848840704;4;Double bottom with handle buy point of 14778 BIDU 
132935743554322432;2a;ERROR
132944301985509376;2a;ERROR
132977923341828096;2a;ERROR
133020398278287360;2a;ERROR
133028966964535296;2a;ERROR
133037520182198272;2a;ERROR
133065234297528320;2a;ERROR
133118142649085952;2b;ERROR
133162613570940928;2a;ERROR
133170756354981888;2a;ERROR
133183261647183873;4;ERROR
133191307307913219;2a;CSCO CISCO Chart Analysis AAPL GOOG PCLN BIDU MSFT SPY ESF
133197210115518464;0;ERROR
133199244390694914;0;ERROR
133199321532350464;4;TSM BIDU CHU CHT TLK MPEL SINA MR Asian Stocks 7NOV2011 
133205820648337408;0;RT SeekingAlpha Weak Earnings Overpriced Stock Why I am Avoiding LinkedIn GRPN P GOOG BIDU NFLX LNKD
133214299668742144;2a;ERROR
133222845739302912;4;ERROR
133240220408758272;2a;ERROR
133249129265643521;2a;ERROR
133257819901276160;2a;ERROR
133293083315011584;4;ERROR
133302098384257024;2a;ERROR
133310722754088960;4;ERROR
133319277028712448;4;ERROR
133336311993077761;2a;ERROR
133353775019728896;2a;ERROR
133362727614816256;2b;ERROR
133374552670601217;2b;BIDU    Closed with an inside week after finding support on the 10wk
133380136325234688;2b;ERROR
133388665333358592;2a;ERROR
133397117292126208;2a;ERROR
133405912433033216;2a;ERROR
133409584315498496;4;ERROR
133414864868745216;2a;ERROR
133423694902079489;2a;ERROR
133432741256626177;2a;ERROR
133494470581813248;2b;RT Niubi Chinese Internet Firms Pledge SelfDiscipline Again  DigiCha sina bidu renn yoku tudo sohu
133524294494994433;2a;INTC Intel Chart Analysis AAPL GOOG MSFT PCLN BIDU ESF SPY
133531303965503491;0;ERROR
133531857110306816;2a;ERROR
133559142345478144;0;betting on a monday reversal here with shorts mos bidu missed clf 
133560292478156801;2a;ERROR
133566179259322368;2b;ERROR
133569179788902400;2a;ERROR
133574994818121729;0;ERROR
133578199631278080;2b;ERROR
133582449740484608;0;ERROR
133587745732968448;2a;ERROR
133597862524231681;2a;ERROR
133600097392009217;4;ERROR
133603576512643072;4;ERROR
133605716626907137;2a;ERROR
133614553786368000;2a;ERROR
133623292459368448;0;ERROR
133627264758853632;0;ERROR
133628642168287232;2a;ERROR
133632448276856832;2a;Zentraderphi BIDU may run with GOOG
133634001574428673;2a;Michele sold 10 shares of BIDU at 14049 in  
133638248466616320;4;ERROR
133639102812786688;2b;out of WYNN for small profit Think anything with chinese story not working LVS BIDU
133640720421629953;2a;ERROR
133640789388562432;2b;8020Financial GOOG buys on PF double top breakout BIDU set up to do likewise this week Small buy PCLN 50955 for earnings tonight
133647656814788608;2b;looking forward to SINA mimicking BIDU tomorrow
133649264151764993;0;BIDU took out a medium term lower trendline today dating back to 1026
133658825789161472;2a;ERROR
133667793152389120;4;ERROR
133676943152390144;4;ERROR
133677256315904001;2a;ERROR
133693006938251264;0;ERROR
133693905735659520;2a;ERROR
133702220834275328;2a;ERROR
133712429828935680;4;ERROR
133714137086820354;0;ERROR
133715255619629056;4;ERROR
133727516807528451;2a;ERROR
133735846523310080;2a;ERROR
133744034513551360;2a;ERROR
133752696044929024;4;ERROR
133761384298192897;0;ERROR
133779692246409216;0;ERROR
133811003124236288;4;5 Emerging Tech Stars To Consider Today RENN BIDU SIRI PCLN ACOM
133813383844732928;4;ERROR
133820332451696640;4;ERROR
133820485980008448;2b;ERROR
133821068644323328;2a;China Internet Stocks October Review DANG RENN BIDU YOKU SINA TCEHYPK
133880466360107009;2a;ERROR
133889026099920896;4;Fortunes Top 8 High Tech Picks Have They Weathered The Correction BIDU CRUS PCLN MELI EBIX AAPL
133900112622653440;4;ERROR
133902161896677376;2b;a few premarket movers  up MSSR BHP AAPL ATVI OVTI DYN NFLX BIDU DNDN YHOO BAC PCLN PLCM down fosl hos urbn amln trgt
133906112947818496;4;BIDU SINA AAPL PCLN looking for gap ups at the open
133906275258994689;2b;ERROR
133906439331782656;2a;A few TR1 long ideas going into today  ACE ARBA AXP BIDU CDNS EGOV ENTG LECO SE Z
133909903021588483;2a;ERROR
133917839760433152;4;short BIDU at 14233
133920570709516288;0;short more BIDU at 14173
133922168689000448;0;Whats up with BIDU SINArelatively weak here
133923202882732033;4;covered BIDU at 14096
133924077520949248;2a;ERROR
133925154232352768;4;Todays Hot Technology Stocks VHC AAPL ASML BIDU PCLN SAP
133926596687044608;0;BIDU BIDU  Triangle thing going on 
133927116252250112;0;sold BIDU at 14134
133929566711463936;4;long BIDU at 1405
133931801797337088;4;Valiant Capitals Recent Top Stock Picks AAPL GOOG LBTYA BRCM VRSN SCHW FMX BIDU NDZ HNT V YUM
133937315725840384;4;more BIDU at 14022
133938773326168065;4;ERROR
133940351462420482;4;more BIDU at 13942
133941911550562305;4;added a few more to bidu at 1386
133942884184494080;2b;ERROR
133943767160983552;0;ERROR
133946414857334784;0;ERROR
133947245832839168;2a;ERROR
133949199338315776;2a;ERROR
133952109774245889;0;RT SeekingAlpha 7 Chinese Stocks Remind Me Of The Technology Bubble CTRP DANG LONG BIDU SINA YOKU QIHU
133952120201293824;2a;ERROR
133952357322063872;4;ERROR
133953249664446465;4;sold BIDU at 1407
133953659359862784;2a;A Look at Upstart Hedge Fund Valiant Capital Management AAPL ADBE BIDU BRCM CTXS DTV GOOG LBTYA OPEN SINA
133955999517257728;2b;ERROR
133956229964894210;4;bidu SEEMS to have found it is bottomtime for it to move up
133956475784675329;2b;ERROR
133957990020681728;0;short BIDU at 1407
133958019087216640;2a;ERROR
133962773930590208;2a;the coil on BIDU daily chart is very VERY tight
133962880088412160;4;BIDU  hourly looks even better and tighter
133966369782902785;4;ERROR
133968898621063168;2a;ERROR
133969978230702080;2a;ERROR
133971998576607232;2a;ERROR
133974941388382208;4;ERROR
133981331108528128;2a;ERROR
133982142244995072;4;Valiant Capitals Recent Top Stock Picks AAPL BIDU BRCM CTXS FMX GOOG HNT LBTYA OPEN SCHW SINA V VRSN YUM
133983401953853441;2a;ERROR
133984128768028672;4;BIDU needs to clear out post earning high stop loss the bottom of the range at 13810 good reentry will be 20dema 
133989533502021632;2a;ERROR
133990207916736512;4;ERROR
133997048335826944;4;holding my short poss SINA from the 90s worst could happen is that I end up even on my trade was higher on BIDU earnings than now
133999746615480320;0;5 Overvalued Stocks That May Tumble CRM NFLX LNKD BIDU RENN GOOG RAX
134007052266770432;0;ERROR
134008138708951040;4;on top of my all in list for tomorrow if it breaks top side I will consider a long position   BIDU 
134013163124424704;4;great day for AAPL sold it all today Still bullish going into tmr but not as much Heavy on bonds LQD HYG Still rollin big on BIDU
134016573827584003;4;ERROR
134016915000664065;4;RT Insidermonkey Valiant Capitals Recent Top Stock Picks AAPL BIDU BRCM CTXS FMX GOOG HNT LBTYA OPEN S 
134016963214188544;2a;RT WallStWatchDog A Look at Upstart Hedge Fund Valiant Capital Management AAPL ADBE BIDU BRCM CTXS DTV GOO 
134018574372175872;2a;ERROR
134020481127940096;2b;SINA down ah   watch for sympathy moves on YOKU BiDU SOHU RENN  if does not recover  oh  its back that was fast
134026952662204417;2a;ERROR
134029923441577984;4;ERROR
134033140128817152;2a;ERROR
134035357678309376;2a;ERROR
134043142579163137;4;Sold all SINA  88 in AH SINA is not PCLN my most recent premature evacuation Mostly just toying wcontenders awaiting BIDU breakout
134043939614359552;2a;ERROR
134050002560487424;4;ERROR
134052470363144193;2a;ERROR
134057972451131392;4;ERROR
134073959158267904;4;ERROR
134077527307198464;2a;ERROR
134090536595357696;2b;ERROR
134102259347890176;4;ERROR
134106550431256576;0;ERROR
134111331631636480;4;ERROR
134112677315346432;0;Looking to sell into market strength tomorrow Chinese inflation number falls GM F BIDU VXX SODA CSCO WLT FCX 
134117311706710016;2a;SCALPSWINGSTRADDLE madrose1 NTES SOHU BIDU SINA  not wanting to 
134119596478304256;0;ERROR
134126940876574721;0;ERROR
134127963846356992;0;ERROR
134136449682509824;0;RT Klukoff Alibaba Group Had More Revenue Than Baidu in Q2 Yahoo Report Shows  iChinaStock YHOO BIDU
134154813670821888;4;ERROR
134188502857428992;4;Chinese Advertising Stocks Are Worth Watching In The Near Future CMM CHRM VISN AMCN BIDU FMCN
134190850501656576;0;ERROR
134195928209948672;4;ERROR
134207776611241984;2a;ERROR
134216452692656128;2a;ERROR
134225497725997056;2a;ERROR
134234375293378560;0;ERROR
134258619192573952;2b;ERROR
134260522987167744;2a;ERROR
134262492879794176;0;ERROR
134265099409031168;0;ERROR
134267571556990976;2a;ERROR
134269045552852992;2a;ERROR
134272043289030656;4;A few we are considering  ORCL ADBE BIDU SINA ROVI BRCM
134275000726331392;2a;Like I said yest I was not impress with the AH actionstill short SINA add it to BIDU on AH yestWill remain short
134275098713669632;2a;Waiting for the bell SPY IWM AAPL AMZN BIDU GLD FAZ  
134282290019844097;2a;ERROR
134286772459937792;0;ERROR
134296063120125952;2a;ERROR
134306745668468736;4;ERROR
134308369963032576;2a;ERROR
134314565700825088;4;ERROR
134323771187281920;2a;ERROR
134345781175009280;2b;ERROR
134347063965138944;2a;RT Timseymour RTEmergingmoney Drill down into SINAs surprise loss MCOX and CRIC writedowns hurt but ad weakness 
